央视频道,#genre#
ANT1_Cyprus_(1080p),http://l2.cloudskep.com/ant1cm2/abr/playlist.m3u8
AsianCrush_(1080p),https://linear-900.frequency.stream/dist/cineverse/900/hls/master/playlist.m3u8
BBC_America,https://bcovlive-a.akamaihd.net/7f5ec16d102f4b5d92e8e27bc95ff424/us-east-1/6240731308001/playlist.m3u8
C_Star_(720p)_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/d17/browser-HLS8/d17.m3u8
Carac_5_(1080p)_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/teleswizz/browser-HLS8/teleswizz.m3u8
Dangal_2_(720p),https://live-dangal2.akamaized.net/liveabr/playlist.m3u8
DD_National_HD_(1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/40492a64c1db4a1385ba1a397d357d3a/index.m3u8
E_24_(576p),https://mumt04.tangotv.in/E24/index.m3u8
E!_Keeping_Up,https://xumo-xumoent-vc-117-a3ga4.fast.nbcuni.com/live/master.m3u8
ElyTV_(360p),https://stmv1.srvsite.com/ely/ely/playlist.m3u8
ENT_Channel_(720p),https://cdn.global.elektamedia.com/live/c7eds/ENT_Channel/SA_LIVE_hls_enc/master.m3u8
ENT_Family_(720p),https://cdn.global.elektamedia.com/live/c7eds/ENT_Family/SA_LIVE_hls_enc/master.m3u8
Enterr_10_Bangla_(720p)_[Not_24/7],https://live-bangla.akamaized.net/liveabr/playlist.m3u8
Epic_TV_(1080p),https://cc-czbq30x55knit.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-czbq30x55knit/DIYC/PMSL/IN10/Epic_TV_IN_B/Epic_TV_IN_B.m3u8
Estrella_TV_(1080p),https://estrellatv-oando.amagi.tv/playlist.m3u8
ETV_Josh_(1080p),https://cc-uyh1ow5zouoio.akamaized.net/WWBI/Amagi/ETV_Josh_IN/playlist.m3u8
Fakt_Marathi_(720p)_[Not_24/7],https://cdn-6.pishow.tv/live/10002/master.m3u8
Fujairah_TV_(720p),https://live.kwikmotion.com/fujairahlive/fujairah.smil/playlist.m3u8
Hi_Dost!_(720p),https://cdn-1.pishow.tv/live/224/master.m3u8
Historia_(1080p),https://d1k3vzh2ivy22k.cloudfront.net/Historia.m3u8
ION_Plus_(1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-ionplus-tablo/playlist.m3u8
Kanal_7_(1080p)_[Not_24/7],https://kanal7-live.daioncdn.net/kanal7/kanal7.m3u8
Khushboo_Bangla_(720p),https://cdn-4.pishow.tv/live/1473/master.m3u8
La_Une_(1080p),https://c9851ec-rbm-hilv-fsly.cdn.redbee.live/L22/6d35e26e/1bffdaaf.isml/.m3u8
Manoranjan_TV_(720p),https://cdn-1.pishow.tv/live/1013/master.m3u8
Mazhavil_Manorama_HD_(1080p),https://cdn-7.pishow.tv/live/1129/master.m3u8
MBC_Drama_(1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-drama/2c28a458e2f3253e678b07ac7d13fe71/index.m3u8
MBC_Persia_(1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-persia/818ee8e4b592dc497608f066d825bfb4/index.m3u8
MH_One_Dil_Se_(576p),https://mumt01.tangotv.in/MHONEDILSE/index.m3u8
MK_Six_(720p)_[Not_24/7],https://cdn-3.pishow.tv/live/1253/master.m3u8
MRTV_Entertainment,https://mrtvott.com/cache/MRTV-Ent-HD/master.m3u8
MTV_(1080p)_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/mtvfrance/browser-HLS8/mtvfrance.m3u8
Nazara_(1080p),https://cc-p1izg43bk7sj5.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p1izg43bk7sj5/DIYC/PMSL/IN10/Nazara_IN_B/Nazara_IN_B.m3u8
NBC_LX_Home_(1080p),https://dn7vkzd5khpp3.cloudfront.net/master.m3u8
Nepal_1_(396p),https://d1msejlow1t3l4.cloudfront.net/fta/nepal1/chunks.m3u8
NHTV_(720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
Nitro_HD_(1080p)_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/rtlnitro/browser-HLS8/rtlnitro.m3u8
Olelo_Community_Media_Channel_55_(720p),https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_013/playlist.m3u8
Oli_TV_(1080p),https://live.olidigital.in/olitv/olitv/index.m3u8
Pet_Club_TV_(1080p),https://petclub-samsungaus.amagi.tv/playlist.m3u8
Polimer_TV_(720p),https://cdn-2.pishow.tv/live/1241/master.m3u8
PTC_Punjabi_(1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/3e22a9c278db4e3eb779afd42e41b0a6/index.m3u8
PTC_Punjabi_Gold_(1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/6e14bac6d0384e129521a4d005188bfb/index.m3u8
Pulari_TV_(720p),https://royalstarindia.co.in/pularitv_hls/pularitv.m3u8
Remonty_TV_(1080p),https://prx-y5cf8.4vod.tv/playout/repl-abr67/index.m3u8
Shemaroo_TV_(720p),https://cdn-3.pishow.tv/live/230/master.m3u8
Siri_Kannada_(576p),https://mumt02.tangotv.in/SIRIKANNADAALLTIME/index.m3u8
STAR_HD_[Non_geo_blocked],http://livestar.siliconweb.com/starvod/star4/star4.m3u8
STAR_International_(720p),https://livestar.siliconweb.com/starvod/star_int/star_int.m3u8
Subin_TV_(1080p),https://stream.galaxyott.live/live/subintv/index.m3u8
Tarang_TV_(720p),https://livetv.tarangplus.in/tarangtv-origin/live/playlist.m3u8
TBC2_(1080p),https://stream-134630.castr.net/5fe35eae8c53540cab83659a/live_17ad3c50323511f08f79733d2dd68583/index.fmp4.m3u8
Telugu_One_(1080p),https://teluguone-yupptv.vgcdn.net/v1/019be9e3f04d1ea55784338b5c3e89/019be9e4474415fc60e93459e1e808/teluguone_2500k.m3u8
This_is_Bulgaria_HD_(1080p),https://streamer103.neterra.tv/thisisbulgaria/live.m3u8
Timeline_(1080p),https://lds-timeline-rakuten.amagi.tv/playlist.m3u8
Tin_TV_(720p),https://tulixcdn.akamaized.net/tintv6/tintv/tintv/playlist.m3u8
Vanitha_TV_(576p),https://cdn-1.pishow.tv/live/393/master.m3u8
Vasanth_TV_(576p),https://mumt04.tangotv.in/VASANTHTV/index.m3u8
Vendhar_TV_(576p),https://cdn-3.pishow.tv/live/1271/master.m3u8
W9_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/w9/browser-HLS8/w9.m3u8
Wipeout_Xtra_(1080p),https://amg00627-banijaygroup-wipeoutxtraau-samsungau-ashbl.amagi.tv/playlist/amg00627-banijaygroup-wipeoutxtraau-samsungau/playlist.m3u8
江苏综艺_(576p)_[Not_24/7],http://183.207.248.71/gitv/live1/G_JSZY/G_JSZY

Series,#genre#
Bab_Al_Hara_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/948c54279b594944adde578c95f1d7d1/index.m3u8
Cold_Case_Files_(1080p),https://aegis-cloudfront-1.tubi.video/1e764712-0649-4946-bd7e-f1bbba3be6fa/playlist.m3u8
Fear_Factor_(1080p),https://amg00627-banijaygroup-fearfactor-samsungau-9vdod.amagi.tv/playlist/amg00627-banijaygroup-fearfactor-samsungau/playlist.m3u8
Inside_Crime_(1080p),https://aenetworks-insidecrime-rakuten.amagi.tv/playlist.m3u8
Judge_Nosey,https://amg00514-noseybaxterllc-realnosey-cineverse-tqbpv.amagi.tv/playlist/amg00514-noseybaxterllc-realnosey-cineverse/playlist.m3u8
Maraya_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/a4a39d8e92e34b0780ca602270a59512/index.m3u8
Zylo_Fréquence_Novelas,https://d20oth1416y9a1.cloudfront.net/playlist/amg00711-zylofast-frequencenovelas-rakutenus/playlist.m3u8
Zylo_Todo_Novelas_(1080p),https://dtsszjrztq9ti.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-yshah5p4v45g1/ToDoNovelas_ES.m3u8
Смотрим_Честный_Детектив,https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-01.smil/playlist.m3u8

Family,#genre#
Dove_Channel_(1080p),https://linear-896.frequency.stream/dist/cineverse/896/hls/master/playlist.m3u8

Entertainment;Kids,#genre#

Lifestyle,#genre#
Biznet_Lifestyle_(1080p),http://livestream.biznetvideo.net/biznet_lifestyle/smil:lifestyle.smil/index.m3u8
CVR_Health_(576p),https://cdn-6.pishow.tv/live/395/master.m3u8
FashionTV_Paris_L'Original_(1080p),https://edge-fast3.evrideo.tv/bfdbb576-83f7-11f0-9f89-0200170e3e04_1000028043_HLS/manifest.m3u8
Kappa_TV_(576p),https://cdn-3.pishow.tv/live/1123/master.m3u8
Lighting_Lives_Blessing_Nations_Smart_Life_Style_TV_(LLBN)_(720p),https://brightstar-sls-pull-secure.akamaized.net/brightstarsls/stream.m3u8
TV5Monde_Style_(1080p),https://ott.tv5monde.com/Content/HLS/Live/channel(style1)/variant.m3u8
Yachting_TV_(1080p),https://streams2.sofast.tv/vglive-sk-461164/index.m3u8


Comedy,#genre#
ETV_Comedy_(1080p),https://cc-wie8j8y69d2uy.akamaized.net/WWBI/Amagi/ETV_Comedy_IN/playlist.m3u8

Cooking,#genre#
Gordon_Ramsay_(720p),https://aegis-cloudfront-1.tubi.video/c8364f36-c60b-4a39-8d86-0b92db4611c0/index.m3u8
Jordan_Kitchen_(1080p),https://playlist.fasttvcdn.com/pl/cc0blorawy1ibohhrupraa/cooking/playlist.m3u8
Roya_Kitchen_(1080p),https://playlist.fasttvcdn.com/pl/toa2uuhhygheuly7xtuqrg/roya-kitchen/playlist.m3u8

Outdoor,#genre#
Love_Nature_(1080p),https://aegis-cloudfront-1.tubi.video/6d6d0f24-8445-4b4c-bdf6-44f9e38beaa4/playlist.m3u8
Love_Nature_4K_(2160p),https://pb-ehs1glsha1juy.akamaized.net/Love_Nature_4K.m3u8
Outdoor_America_(1080p),https://d1e354daam8g5r.cloudfront.net/playlist.m3u8

Entertainment;News,#genre#
Entertainment_Tonight_(1080p),https://enterbcef94b.airspace-cdn.cbsivideo.com/master.m3u8

Sports,#genre#
Alkass_Five_(1080p),https://liveeu-gcp.alkassdigital.net/alkass5-p/main.m3u8
Alkass_Four_(1080p),https://liveeu-gcp.alkassdigital.net/alkass4-p/main.m3u8
Alkass_One_(1080p),https://liveeu-gcp.alkassdigital.net/alkass1-p/main.m3u8
Alkass_Seven_(1080p),https://liveeu-gcp.alkassdigital.net/alkass7-p/main.m3u8
Alkass_SHOOF_(1080p),https://liveeu-gcp.alkassdigital.net/shooflive/main.m3u8
Alkass_SHOOF_2_(1080p),https://liveeu-gcp.alkassdigital.net/shooflive2/main.m3u8
Alkass_Six_(1080p),https://liveeu-gcp.alkassdigital.net/alkass6-p/main.m3u8
Alkass_Three_(1080p),https://liveeu-gcp.alkassdigital.net/alkass3-p/main.m3u8
Alkass_Two_(1080p),https://liveeu-gcp.alkassdigital.net/alkass2-p/main.m3u8
Cricket_Gold_(1080p),https://streams2.sofast.tv/scheduler/scheduleMaster/418.m3u8
FIFA+_United_States_(720p),https://d2w9q46ikgrcwx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-of5cbk3sav3w5/v1/sysdata_s_p_a_fifa_7/samsungheadend_us/latest/main/hls/playlist.m3u8
KTV_Sport_(1080p),https://kwtspta.cdn.mangomolo.com/sp/smil:sp.stream.smil/chunklist.m3u8
KTV_Sport_Plus_(1080p),https://kwtsplta.cdn.mangomolo.com/spl/smil:spl.stream.smil/chunklist.m3u8
MNB_Sport_(1080p),https://live.mnb.mn/hls/mnb_sport.stream.m3u8
NBC_Sports_NOW_(1080p),https://d4whmvwm0rdvi.cloudfront.net/10007/99993008/hls/master.m3u8?ads.xumo_channelId=99993008
Oman_Sports_TV_(1080p)_[Not_24/7],https://partneta.cdn.mgmlcdn.com/omsport/smil:omsport.stream.smil/chunklist.m3u8
Pac_12_Insider_(1080p),https://pac12-roku-us.amagi.tv/playlist.m3u8
Sharjah_Sports_(1080p),https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
Sport_Italia_(1080p),https://amg01370-italiansportcom-sportitalia-rakuten-3hmdb.amagi.tv/hls/amagi_hls_data_rakutenAA-sportitalia-rakuten/CDN/master.m3u8
Star_Sports_3_(576p),http://103.121.6.5:8000/play/a05y/index.m3u8
World_of_Freesports,https://mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-mainstreammediafreesportsintl-rakuten/CDN/master.m3u8
江苏体育_(576p),http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY

Business,#genre#


Movies,#genre#
Action_24_(1080p),http://actionlive.siliconweb.com/actionabr/actiontv/playlist.m3u8
Bhojpuri_Cinema_(720p),https://live-bhojpuri.akamaized.net/liveabr/playlist.m3u8
BIZ_Cinema_(1080p),https://fl.biztv.media/cinema_720_EMfSyXgoRdiIHgldXTZICucKTIeCKO/index.m3u8
GEM_Pixel,https://glserver1.tamashaland.com/live/aBCH96886YznRbGOiqTnnQ__/stream_0.m3u8
Goldmines_(576p),https://cdn-2.pishow.tv/live/1459/master.m3u8
Goldmines_2_(576p),https://cdn-2.pishow.tv/live/1460/master.m3u8
Goldmines_Movies_(576p),https://cdn-2.pishow.tv/live/1461/master.m3u8
Harbin_Movie_Channel,https://stream.hrbtv.net/yspd/playlist.m3u8
Kairali_We_(576p),https://cdn-3.pishow.tv/live/1530/master.m3u8
KTV_HD_(1080p),http://103.121.6.5:8000/play/a05i/index.m3u8
Maha_Movie_(576p),https://cdn-6.pishow.tv/live/10007/master.m3u8
Manoranjan_Grand_(720p),https://cdn-1.pishow.tv/live/1011/master.m3u8
Mix_Hollywood_(1080p),https://ml-pull-hwc.myco.io/MixTV/hls/index.m3u8
Movies_Action_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/46079e838e65490c8299f902a7731168/index.m3u8
Movies_Thriller_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/f6d718e841f8442f8374de47f18c93a7/index.m3u8
MovieSphere_AU_(1080p),https://amg00353-lionsgatefilmsi-moviesphereaus-samsungau-7qzhf.amagi.tv/playlist/amg00353-lionsgatefilmsi-moviesphereaus-samsungau/playlist.m3u8
MyTime_Movie_Network_(1080p),https://appletree-mytimeuk-rakuten.amagi.tv/playlist.m3u8
MyTime_Movie_Network_Brazil_(720p),https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
MyTime_Movie_Network_Mexico_(720p),https://appletree-mytime-samsungmexico.amagi.tv/playlist.m3u8
MyTime_movie_network_Spain_(1080p),https://appletree-mytimespain-rakuten.amagi.tv/playlist.m3u8
Oscar_Movies_Bhojpuri_(720p),https://cdn-4.pishow.tv/live/233/master.m3u8
Pitaara_(720p),https://vg-pitaaratvlive.akamaized.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/vglive-sk-583798/playlist.m3u8
Public_Movies_(576p),https://mumt04.tangotv.in/PUBLICMOVIES/index.m3u8
Rai_Movie_(576p),https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=747002
Rakuten_TV_Action_Movies_Finland_(1080p),https://bca5a421a70c46ad911efd0a4767c4bf.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6075/master.m3u8
Runtime_Espanol_(720p),https://run-rt-uh-roku.otteravision.com/run/rt_uh/rt_uh.m3u8
ServusTV_HD_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/servustvhd/browser-HLS8/servustvhd.m3u8
Shemaroo_Josh_(720p),https://airtelapp.shemaroo.com/shemarooChumbakTV/smil:shemarooChumbakTVadp.smil/playlist.m3u8
Shubh_Cinema_TV_(720p),https://d393sxaxig6bax.cloudfront.net/out/v1/589cf2cf44bf42bb941e817a2240d62e/index.m3u8
Spooky_Nights_(1080p),https://shls-live-enc.edgenextcdn.net/out/v1/18cffab0757d448ca6c1a686d330b346/index.m3u8
Studio_One_+_(720p),https://cdn-1.pishow.tv/live/276/master.m3u8
Thalaa_TV_(1080p),https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2069c593-3c07-4d62-9d44-746be5c3a5d6/manifest.m3u8
Tolly_TV_(1080p),https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/13b5735d-52c3-4be0-853d-e0ec0127e708/manifest.m3u8
Zylo_Cine_Friki_(1080p),https://d2mr4fu91mjx9m.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-rb0tx75ojbc5u/CineFriki_ES.m3u8
Zylo_Ciné_Nanar,https://zylo-cinenanar-rakuten.amagi.tv/playlist.m3u8
Zylo_Cine_Western_(1080p),https://d2nq34q0i1r3la.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-awohw8g217ho8/CineWestern_ES.m3u8

Education,#genre#
BUTV10_(Boston_University)_(1080p)_[Not_24/7],https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8
Canal_15_ILCE_Summa_Sabres_(720p),https://live-ilce.ovp-vivaro.digital/ovp-origin-abr/ngrp:6359ef999f3fb_all/playlist.m3u8
DLTV_8_(1080p),https://cdn-live.dltv.ac.th/dltv08.m3u8
DLTV_9_(1080p),https://cdn-live.dltv.ac.th/dltv09.m3u8
DLTV_11_(1080p),https://cdn-live.dltv.ac.th/dltv11.m3u8
DLTV_12_(1080p),https://cdn-live.dltv.ac.th/dltv12.m3u8
DLTV_13_(1080p),https://cdn-live.dltv.ac.th/dltv13.m3u8
DLTV_14_(1080p),https://cdn-live.dltv.ac.th/dltv14.m3u8
DLTV_15_(1080p),https://cdn-live.dltv.ac.th/dltv15.m3u8
EBC_General_Education_(720p)_[Not_24/7],https://iptv.ebc.edu.kh/iptv/channel/1.m3u8
Educa_TV_(720p)_[Not_24/7],https://avm.ecuamedia.net/educatv/live/playlist.m3u8
Gyandarshan_(720p),https://cdn-6.pishow.tv/live/14/master.m3u8
One_TV_E-School_Cambodia_(1080p),http://49.156.33.114:5080/live/streams/elearning.playlist.m3u8
Palestine_Edu_(1080p),https://pbc.furrera.ps/PalestineEDU/index.m3u8
Red_Apple_21_(Fairfax_County_Public_Schools)_(480p)_[Not_24/7],https://cs.ebmcdn.net/eastbay-live-hs-1/fcps/mp4:fcps/playlist.m3u8
Rinjani_TV,https://rinjanitv.cloud/hls/tvkabel.m3u8
TV_BUAP_(1080p),https://tvenvivo.buap.mx/livestream/stream/index.m3u8
TVK_2_(720p),https://live.kh.malimarcdn.com/live/tvk2.stream/playlist.m3u8
Vyas_NIC_(576p),https://playhls.media.nic.in/hls/live/vyas/vyas.m3u8



NEWS,#genre#
BBC_Four_UK_HD,https://streamer.nexyl.uk/48559ccd-6400-457d-8acc-06b9e24c2ed8.m3u8
Arirang_TV_(1080p),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
HTV9_HD_(1080p),https://live.fptplay53.net/epzhd1/htv9hd_vhls.smil/chunklist.m3u8
NTD_TV_English_UK,https://ntd02.akamaized.net/NTD-UK/index.m3u8
Vĩnh_Long_TV1_(1080p),https://live.fptplay53.net/epzch2/vinhlong1_abr.smil/chunklist.m3u8
ATXN1_(1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(616d6f49-eaec-6f7e-7186-2bbaf66c69c0)/index.m3u8
Channel_10_(720p),https://cdn3.wowza.com/5/cFh0V0QwUVc4SDl2/santa-paula/G0930_002/playlist.m3u8
Folketinget_(1080p)_[Not_24/7],https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8
LCP_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/lcp/browser-HLS8/lcp.m3u8
Monroe_County_Television_MCTV_(Monroe_County_FL)_(1080p),https://castus-vod-dev.s3.amazonaws.com/vod_clients/monroe/live/ch1/video.m3u8
Parlamentsfernsehen_3_(1080p)_[Not_24/7],https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk3/_definst_/live/video/hk3_de.smil/playlist.m3u8
Sansad_TV_1_(1080p),https://d2lk5u59tns74c.cloudfront.net/out/v1/fff8f20221d5456e8922e689d71dedc3/index.m3u8
Senato_TV_(1080p),https://senato-live.morescreens.com/SENATO_1_001/playlist.m3u8
Thai_Parliament_TV_(1080p)_[Not_24/7],https://tv-live.tpchannel.org/live/tv.m3u8
TV_NRSR_(720p)_[Not_24/7],https://n11.stv.livebox.sk/stv-tv/stv4.stream/playlist.m3u8
PowerNation_(1080p),https://amg01258-raycomsports-powernationau-samsungau-18bwc.amagi.tv/playlist.m3u8
ausbiz_TV_(720p)_[Not_24/7],https://d9quh89lh7dtw.cloudfront.net/public-output/index.m3u8
CGTN_Global_Biz_(1080p),https://amg01314-amg01314c6-distrotv-us-10220.playouts.now.amagi.tv/playlist/amg01314-cgtn-cgtnglobalbiz-distrotvus/playlist.m3u8
CNBC_Arabiya_(1080p),https://cnbc-live.akamaized.net/cnbc/master.m3u8
CNBC_Awaaz_(1080p),https://n18syndication.akamaized.net/bpk-tv/CNBC_Awaaz_NW18_MOB/output01/master.m3u8
CNBC_Bajar_(1080p),https://n18syndication.akamaized.net/bpk-tv/CNBC_Bazaar_NW18_MOB/output01/master.m3u8
CNBC_TV18_(1080p),https://n18syndication.akamaized.net/bpk-tv/CNBC_TV18_NW18_MOB/output01/index.m3u8
CNBC_TV18_Prime_HD_(1080p),https://n18syndication.akamaized.net/bpk-tv/CNBC_Tv18_Prime_HD_NW18_MOB/output01/index.m3u8
NDTV_Profit_(1080p),https://ndtvprofit.akamaized.net/hls/live/2107404/ndtvprofit/master_1.m3u8
Negocios_TV_(1080p),https://streaming013.gestec-video.com/hls/negociostv.m3u8
Yahoo!_Finance_(1080p),https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8

Lifes,#genre#
Korea_TV_(1080p),https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
In_the_kitchen,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc4us/master.m3u8
Fashion_Finds,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc5us/master.m3u8
Vĩnh_Long_TV5_(1080p),https://live.fptplay53.net/epzsd1/vinhlong5_vhls.smil/chunklist.m3u8
DD_Kisan_(720p),https://cdn-6.pishow.tv/live/9/master.m3u8
Classic_Arts_Showcase,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8
ATXN3_(1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(c55d1594-ad62-7434-aa17-4d71adb80f99)/index.m3u8
ATXN2_(1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(f97b5ddc-b7e4-dff8-9f10-8c16d0833639)/index.m3u8
Asharq_Discovery_(1080p),https://svs.itworkscdn.net/asharqdiscoverylive/asharqd.smil/playlist_dvr.m3u8
Maldives_TV_(720p),https://lana.psm.mv/live/mtv.m3u8
América_TeVé_(1080p),https://live.gideo.video/americateve2/master.m3u8
Aragon_TV_(720p)_[Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/aragontv/browser-HLS8/aragontv.m3u8
Canal_Sur_Andalucia_(1080p),https://dfk2a268yviz9.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ddiii1m6jt6of/CanalSurAndaluciaES.m3u8
Canal_Sur_Andalucía_2_(720p),https://cdnlive.codev8.net/rtvalive/smil:channel22.smil/playlist.m3u8
CMM_TV_HD_(1080p),https://cdnapisec.kaltura.com/p/2288691/sp/228869100/playManifest/entryId/1_gnz6ity9/protocol/https/format/applehttp/flavorIds/1_a9gxgxzy,1_v71ryg4b,1_vbfvtjw6,1_obo1bqsx,1_3shk3s5d/a.m3u8

Outdoor;Sports,#genre#
Red_Bull_TV_AU_(1080p),https://db34cc6127ac459db55cab5f97cd66b9.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-680-WORBAUENFAST-WHALETVPLUS/680/whaletvplus/hls/master/playlist.m3u8
Red_Bull_TV_BR_(1080p),https://d03ae6b5c6724c24867e97a3dc04934a.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-1026-WORBBRPTFAST-WHALETVPLUS/1026/hls/master/playlist.m3u8
Red_Bull_TV_DE_(1080p),https://46cfeb23c7f74853bba7a256655a3119.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-582-WORBDACHDEFAST-WHALETVPLUS/582/whaletvplus/hls/master/playlist.m3u8
Red_Bull_TV_ES_(1080p),https://886bd3fbc782459f8de7555d32d7e9ce.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-957-WORBLATAMESFAST-WHALETVPLUS/957/whaletvplus/hls/master/playlist.m3u8
Red_Bull_TV_UK_(1080p),https://1a3566cb46914c5499fbc86fbc4ac87e.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-932-WORBUKENFAST-WHALETVPLUS/932/whaletvplus/hls/master/playlist.m3u8

Documentary;Education;Outdoor;Relax,#genre#
WildEarth_(1080p),https://dqga3jatxofgx.cloudfront.net/WildEarth.m3u8
GZT_(1080p),https://mn-nl.mncdn.com/gzttv/gzttv/playlist.m3u8
Asharq_Documentary_(1080p),https://svs.itworkscdn.net/asharqdocumentarylive/asharqdocumentary.smil/playlist_dvr.m3u8
BBC_Earth_(1080p),https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8
Click_TV_(Coronel)_(720p),https://v2.tustreaming.cl/clicktv/playlist.m3u8
CNA_Originals_(1080p),https://amg01082-cna-amg01082c1-rlaxx-us-11304.playouts.now.amagi.tv/playlist.m3u8
Dokusat_(1080p),https://muc3.iptv-playoutcenter.de/dokusat/dokusat1/playlist.m3u8
History,https://liveovh010.cda.pl/zkr7GNESGht4_0Wk12c78A/17538736/2782059/enc004/historyhdraw/historyhdraw.m3u8
History_2,https://liveovh010.cda.pl/zkr7GNESGht4_0Wk12c78A/17538736/2782059/enc008/history2hdraw/history2hdraw.m3u8
Terra_Mater_WILD_English_(1080p),https://amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0343/playlist.m3u8
Unidentified_(1080p),https://d3ify425qsio2d.cloudfront.net/playlist.m3u8
